Домен;Цена, руб.;Дата удаления;PageRank;Яndex CY;Просмотров;Поиск.трафик
stocani.ru;225.00;2011-01-12;0;0;0;0
havelyal.ru;225.00;2011-01-12;0;0;0;0
lracucich.ru;225.00;2011-01-12;0;0;0;0
axtoroshum.ru;225.00;2011-01-12;0;0;0;0
snndakarg.ru;225.00;2011-01-12;0;0;0;0
aroghjutyun.ru;225.00;2011-01-12;0;0;0;0
amrakazm.ru;225.00;2011-01-12;0;0;0;0
kanach.ru;225.00;2011-01-12;0;0;0;0
banjar.ru;225.00;2011-01-12;0;0;0;0
chamicha.ru;225.00;2011-01-12;0;0;0;0
arvyut.ru;225.00;2011-01-12;0;0;0;0
koghov.ru;225.00;2011-01-12;0;0;0;0
zambyugh.ru;225.00;2011-01-12;0;0;0;0
ereknuk.ru;225.00;2011-01-12;0;0;0;0
low-flight.ru;225.00;2011-01-12;0;0;0;0
vkontakte-rating-master.ru;225.00;2011-01-12;0;0;0;0
eghinj.ru;225.00;2011-01-12;0;0;0;0
krpaka.ru;225.00;2011-01-12;0;0;0;0
darchin.ru;225.00;2011-01-12;0;0;0;0
kerakur.ru;225.00;2011-01-12;0;0;0;0
nstaran.ru;225.00;2011-01-12;0;0;0;0
ne-angel.ru;225.00;2011-01-12;0;0;0;0
life-miracle.ru;225.00;2011-01-12;0;0;0;0
buzhum.ru;225.00;2011-01-12;0;0;0;0
bzhshkela.ru;225.00;2011-01-12;0;0;0;0
buzhel.ru;225.00;2011-01-12;0;0;0;0
deghamijoc.ru;225.00;2011-01-12;0;0;0;0
degh.ru;225.00;2011-01-12;0;0;0;0
bzhshkagitutyun.ru;225.00;2011-01-12;0;0;0;0
mankabuzhutyun.ru;225.00;2011-01-12;0;0;0;0
bzhshkakan.ru;225.00;2011-01-12;0;0;0;0
mankabuyzh.ru;225.00;2011-01-12;0;0;0;0
bzhshkutyun.ru;225.00;2011-01-12;0;0;0;0
vamp88.ru;225.00;2011-01-12;0;0;0;0
ardyunk.ru;225.00;2011-01-12;0;0;0;0
artadranka.ru;225.00;2011-01-12;0;0;0;0
kazmavack.ru;225.00;2011-01-12;0;0;0;0
marmina.ru;225.00;2011-01-12;0;0;0;0
kitronaguyn.ru;225.00;2011-01-12;0;0;0;0
limonic.ru;225.00;2011-01-12;0;0;0;0
buzhvel.ru;225.00;2011-01-12;0;0;0;0
ttudnel.ru;225.00;2011-01-12;0;0;0;0
investiruem-stroika.ru;225.00;2011-01-12;0;0;0;0
mankakan.ru;225.00;2011-01-12;0;0;0;0
tvabanutyun.ru;225.00;2011-01-12;0;0;0;0
aybuben.ru;225.00;2011-01-12;0;0;0;0
hghikin.ru;225.00;2011-01-12;0;0;0;0
anknutyun.ru;225.00;2011-01-12;0;0;0;0
erkvoryakner.ru;225.00;2011-01-12;0;0;0;0
koshikner.ru;225.00;2011-01-12;0;0;0;0
amusnutyun.ru;225.00;2011-01-12;0;0;0;0
aparanjan.ru;225.00;2011-01-12;0;0;0;0
dac08.ru;225.00;2011-01-12;0;0;0;0
dac09.ru;225.00;2011-01-12;0;0;0;0
kyank.ru;225.00;2011-01-12;0;0;0;0
gndasegh.ru;225.00;2011-01-12;0;0;0;0
kencagh.ru;225.00;2011-01-12;0;0;0;0
ulunkner.ru;225.00;2011-01-12;0;0;0;0
zardasegh.ru;225.00;2011-01-12;0;0;0;0
alo-n.ru;225.00;2011-01-12;0;0;0;0
dzernoc.ru;225.00;2011-01-12;0;0;0;0
caghkapsak.ru;225.00;2011-01-12;0;0;0;0
kachyakner.ru;225.00;2011-01-12;0;0;0;0
zhanyak.ru;225.00;2011-01-12;0;0;0;0
tatman.ru;225.00;2011-01-12;0;0;0;0
manukner.ru;225.00;2011-01-12;0;0;0;0
mankakana.ru;225.00;2011-01-12;0;0;0;0
erexaner.ru;225.00;2011-01-12;0;0;0;0
dzaguk.ru;225.00;2011-01-12;0;0;0;0
mankapartez.ru;225.00;2011-01-12;0;0;0;0
stroyka-prosto.ru;590.00;2011-01-12;0;0;0;0
tewkacharmand.ru;225.00;2011-01-12;0;0;0;0
chermand.ru;225.00;2011-01-12;0;0;0;0
shpar.ru;225.00;2011-01-12;0;0;0;0
zavak.ru;225.00;2011-01-12;0;0;0;0
zgest.ru;225.00;2011-01-12;0;0;0;0
gangraher.ru;225.00;2011-01-12;0;0;0;0
gangurner.ru;225.00;2011-01-12;0;0;0;0
xopopner.ru;225.00;2011-01-12;0;0;0;0
gangur.ru;225.00;2011-01-12;0;0;0;0
gavat.ru;225.00;2011-01-12;0;0;0;0
mardik.ru;225.00;2011-01-12;0;0;0;0
pstlik.ru;225.00;2011-01-12;0;0;0;0
pokrik.ru;225.00;2011-01-12;0;0;0;0
xohararakan.ru;225.00;2011-01-12;0;0;0;0
mayrik.ru;225.00;2011-01-12;0;0;0;0
mankik.ru;225.00;2011-01-12;0;0;0;0
dziamarzaran.ru;225.00;2011-01-12;0;0;0;0
krkesihraparak.ru;225.00;2011-01-12;0;0;0;0
mayrutyun.ru;225.00;2011-01-12;0;0;0;0
gorcvack.ru;225.00;2011-01-12;0;0;0;0
kerpas.ru;225.00;2011-01-12;0;0;0;0
99med.ru;225.00;2011-01-12;0;0;0;0
jranerk.ru;225.00;2011-01-12;0;0;0;0
nvagakcutyun.ru;225.00;2011-01-12;0;0;0;0
erandun.ru;225.00;2011-01-12;0;0;0;0
lernagnac.ru;225.00;2011-01-12;0;0;0;0
lernagnacutyun.ru;225.00;2011-01-12;0;0;0;0
davidblain.ru;225.00;2011-01-12;0;0;0;0
ayentrank.ru;225.00;2011-01-12;0;0;0;0
chartarapeta.ru;225.00;2011-01-12;0;0;0;0
derasan.ru;225.00;2011-01-12;0;0;0;0
arvestaget.ru;225.00;2011-01-12;0;0;0;0
tavigh.ru;225.00;2011-01-12;0;0;0;0
kaytar.ru;225.00;2011-01-12;0;0;0;0
aruyg.ru;225.00;2011-01-12;0;0;0;0
eranduna.ru;225.00;2011-01-12;0;0;0;0
chartarapetutyuna.ru;225.00;2011-01-12;0;0;0;0
ugheber.ru;225.00;2011-01-12;0;0;0;0
kotorac.ru;225.00;2011-01-12;0;0;0;0
brnckamart.ru;225.00;2011-01-12;0;0;0;0
paykar.ru;225.00;2011-01-12;0;0;0;0
martakan.ru;225.00;2011-01-12;0;0;0;0
stroi-finans.ru;225.00;2011-01-12;0;0;0;0
oranki.ru;225.00;2011-01-12;0;0;0;0
astghacaghik.ru;225.00;2011-01-12;0;0;0;0
kghzexumb.ru;225.00;2011-01-12;0;0;0;0
achurd.ru;225.00;2011-01-12;0;0;0;0
hashvekshir.ru;225.00;2011-01-12;0;0;0;0
titernak.ru;225.00;2011-01-12;0;0;0;0
bankater.ru;225.00;2011-01-12;0;0;0;0
takar.ru;225.00;2011-01-12;0;0;0;0
balasan.ru;225.00;2011-01-12;0;0;0;0
getadzi.ru;225.00;2011-01-12;0;0;0;0
anhog.ru;225.00;2011-01-12;0;0;0;0
pornedoandsexed.ru;225.00;2011-01-12;0;0;0;0
fontanfan.ru;225.00;2011-01-12;0;0;0;0
inoki.ru;225.00;2011-01-12;0;0;0;0
aleator.su;400.00;2011-01-12;0;0;0;0
allvipporno.ru;225.00;2011-01-12;0;0;0;0
apahov.ru;225.00;2011-01-12;0;0;0;0
bernapitak.ru;225.00;2011-01-12;0;0;0;0
hashvetaxtak.ru;225.00;2011-01-12;0;0;0;0
anvnas.ru;225.00;2011-01-12;0;0;0;0
hashvepitak.ru;225.00;2011-01-12;0;0;0;0
paylel.ru;225.00;2011-01-12;0;0;0;0
ulunk.ru;225.00;2011-01-12;0;0;0;0
piruz.ru;225.00;2011-01-12;0;0;0;0
cocatetr.ru;225.00;2011-01-12;0;0;0;0
paylun.ru;225.00;2011-01-12;0;0;0;0
astvacuhi.ru;225.00;2011-01-12;0;0;0;0
hivand.ru;225.00;2011-01-12;0;0;0;0
gineguyn.ru;225.00;2011-01-12;0;0;0;0
harust.ru;225.00;2011-01-12;0;0;0;0
chahich.ru;225.00;2011-01-12;0;0;0;0
hnagravachar.ru;225.00;2011-01-12;0;0;0;0
chachanch.ru;225.00;2011-01-12;0;0;0;0
caghkepunj.ru;225.00;2011-01-12;0;0;0;0
shogh.ru;225.00;2011-01-12;0;0;0;0
charagayt.ru;225.00;2011-01-12;0;0;0;0
potorkot.ru;225.00;2011-01-12;0;0;0;0
arganak.ru;225.00;2011-01-12;0;0;0;0
zbosaygi.ru;225.00;2011-01-12;0;0;0;0
xashu.ru;225.00;2011-01-12;0;0;0;0
msajur.ru;225.00;2011-01-12;0;0;0;0
ekonom-stroi.ru;225.00;2011-01-12;0;0;0;0
arajagnac.ru;225.00;2011-01-12;0;0;0;0
hoghm.ru;225.00;2011-01-12;0;0;0;0
karevor.ru;225.00;2011-01-12;0;0;0;0
arzhuyt.ru;225.00;2011-01-12;0;0;0;0
potorik.ru;225.00;2011-01-12;0;0;0;0
kacaiigru.ru;225.00;2011-01-12;0;0;0;0
hovhar.ru;225.00;2011-01-12;0;0;0;0
hranali.ru;225.00;2011-01-12;0;0;0;0
kaghakavari.ru;225.00;2011-01-12;0;0;0;0
hoyakap.ru;225.00;2011-01-12;0;0;0;0
azhdahak.ru;225.00;2011-01-12;0;0;0;0
dedok-nn.ru;225.00;2011-01-12;0;0;0;0
vision-buy.ru;225.00;2011-01-12;0;0;0;0
hoghma.ru;225.00;2011-01-12;0;0;0;0
vehaskanch.ru;225.00;2011-01-12;0;0;0;0
chyugh.ru;225.00;2011-01-12;0;0;0;0
mecutyun.ru;225.00;2011-01-12;0;0;0;0
gagatnaket.ru;225.00;2011-01-12;0;0;0;0
nersum.ru;225.00;2011-01-12;0;0;0;0
ushadrutyun.ru;225.00;2011-01-12;0;0;0;0
arajnord.ru;225.00;2011-01-12;0;0;0;0
kendani.ru;225.00;2011-01-12;0;0;0;0
artakin.ru;225.00;2011-01-12;0;0;0;0
bardzrutyun.ru;225.00;2011-01-12;0;0;0;0
hakarak.ru;225.00;2011-01-12;0;0;0;0
harcaran.ru;225.00;2011-01-12;0;0;0;0
bardzunk.ru;225.00;2011-01-12;0;0;0;0
meghramom.ru;225.00;2011-01-12;0;0;0;0
cagele.ru;225.00;2011-01-12;0;0;0;0
arajic.ru;225.00;2011-01-12;0;0;0;0
bardzranale.ru;225.00;2011-01-12;0;0;0;0
arevacag.ru;225.00;2011-01-12;0;0;0;0
revelk.ru;225.00;2011-01-12;0;0;0;0
ognakan.ru;225.00;2011-01-12;0;0;0;0
hnarank.ru;225.00;2011-01-12;0;0;0;0
nice-ladies.ru;225.00;2011-01-12;0;0;0;0
hishel.ru;225.00;2011-01-12;0;0;0;0
cucanak.ru;225.00;2011-01-12;0;0;0;0
geghankarchutyun.ru;225.00;2011-01-12;0;0;0;0
olympic-games-history.ru;225.00;2011-01-12;0;0;0;0
manufactura.su;400.00;2011-01-12;0;0;0;0
vboutique.su;400.00;2011-01-12;0;0;0;0
golden-city.su;400.00;2011-01-12;0;0;0;0
goldencity.su;400.00;2011-01-12;0;0;0;0
уголок.su;400.00;2011-01-12;0;0;0;0
optilogo.ru;225.00;2011-01-12;0;0;0;0
avangardkaskad.ru;225.00;2011-01-12;0;0;0;0
idemvgosti.ru;225.00;2011-01-12;0;0;0;0
humanplacement.ru;225.00;2011-01-12;0;0;0;0
5550055.ru;225.00;2011-01-12;0;0;0;0
555-00-55.ru;225.00;2011-01-12;0;0;0;0
freebride.ru;225.00;2011-01-12;0;0;0;0
turkeyall.ru;225.00;2011-01-12;0;0;0;0
hi-technologies.ru;225.00;2011-01-12;0;0;0;0
3bukvi.ru;225.00;2011-01-12;0;0;0;0
drugpes.ru;225.00;2011-01-12;0;0;0;0
drugdog.ru;225.00;2011-01-12;0;0;0;0
gdekypit.ru;225.00;2011-01-12;0;0;0;0
childwold.ru;225.00;2011-01-12;0;0;0;0
vozlemoskvi.ru;225.00;2011-01-12;0;0;0;0
concertmoscow.ru;225.00;2011-01-12;0;0;0;0
aqua-x.ru;225.00;2011-01-12;0;0;0;0
trojan.su;400.00;2011-01-12;0;0;0;0
wanted.su;400.00;2011-01-12;0;0;0;0
airway.su;400.00;2011-01-12;0;0;0;0
luxurybags.ru;590.00;2011-01-12;0;0;0;0
trashmake.ru;225.00;2011-01-12;0;0;0;0
4itaem.ru;225.00;2011-01-12;0;0;0;0
topminigames.ru;225.00;2011-01-12;0;0;0;0
sex-industry.ru;225.00;2011-01-12;0;0;0;0
top-100.su;400.00;2011-01-12;0;0;0;0
kings.su;400.00;2011-01-12;0;0;0;0
superprice.su;400.00;2011-01-12;0;0;0;0
sensation.su;400.00;2011-01-12;0;0;0;0
juvelir.su;400.00;2011-01-12;0;0;0;0
niversity.ru;225.00;2011-01-12;0;0;0;0
chez-educ.ru;225.00;2011-01-12;0;0;0;0
stake.su;400.00;2011-01-12;0;0;0;0
seopeople.ru;225.00;2011-01-12;0;0;0;0
prorozy.ru;225.00;2011-01-12;0;0;0;0
tantra66.ru;225.00;2011-01-12;0;0;0;0
wind0ws.ru;225.00;2011-01-12;0;0;0;0
launchpoker.ru;225.00;2011-01-12;0;0;0;0
thebestpoker.ru;225.00;2011-01-12;0;0;0;0
cakepoker.ru;225.00;2011-01-12;0;0;0;0
fullpoker.ru;225.00;2011-01-12;0;0;0;0
devachky.ru;225.00;2011-01-12;0;0;0;0
firls.ru;225.00;2011-01-12;0;0;0;0
virls.ru;225.00;2011-01-12;0;0;0;0
europeartinvest.ru;225.00;2011-01-12;0;0;0;0
mirdeti.ru;225.00;2011-01-12;0;0;0;0
detimir.ru;225.00;2011-01-12;0;0;0;0
mydeti.ru;225.00;2011-01-12;0;0;0;0
7love7.ru;225.00;2011-01-12;0;0;0;0
ladyrussia.ru;225.00;2011-01-12;0;0;0;0
blogmama.ru;225.00;2011-01-12;0;0;0;0
iloveyoubaby.ru;225.00;2011-01-12;0;0;0;0
faqs.su;400.00;2011-01-12;0;0;0;0
crem.su;400.00;2011-01-12;0;0;0;0
skies.su;400.00;2011-01-12;0;0;0;0
avtoshow.su;400.00;2011-01-12;0;0;0;0
invention.su;400.00;2011-01-12;0;0;0;0
couple.su;400.00;2011-01-12;0;0;0;0
built.su;400.00;2011-01-12;0;0;0;0
price-list.su;400.00;2011-01-12;0;0;0;0
marshrut.su;400.00;2011-01-12;0;0;0;0
corsair.su;400.00;2011-01-12;0;0;0;0
trafic.su;400.00;2011-01-12;0;0;0;0
celebrate.su;400.00;2011-01-12;0;0;0;0
makaocasino.ru;225.00;2011-01-12;0;0;0;0
macaocasino.ru;225.00;2011-01-12;0;0;0;0
metall77.ru;225.00;2011-01-12;0;0;0;0
vneshagrointorg.ru;225.00;2011-01-12;0;0;0;0
dock.su;400.00;2011-01-12;0;0;0;0
karlson.su;400.00;2011-01-12;0;0;0;0
aotkz.ru;590.00;2011-01-12;0;0;0;0
ibaraholka.ru;225.00;2011-01-12;0;0;0;0
auto-peterburg.ru;225.00;2011-01-12;0;0;0;0
vedi.su;400.00;2011-01-12;0;0;0;0
kidwalks.ru;225.00;2011-01-12;0;0;0;0
psyskazka.ru;225.00;2011-01-12;0;0;0;0
dasha-melnikova.ru;225.00;2011-01-12;0;0;0;0
flatrepairs.ru;225.00;2011-01-12;0;0;0;0
hock.su;400.00;2011-01-12;0;0;0;0
norgen.ru;225.00;2011-01-12;0;0;0;0
zupo.ru;590.00;2011-01-12;0;0;0;0
agvares.ru;590.00;2011-01-13;0;0;0;0
vaz-2102.ru;225.00;2011-01-13;0;0;0;0
vaz-2104.ru;225.00;2011-01-13;0;0;0;0
vaz-2107.ru;225.00;2011-01-13;0;0;0;0
aboutfocus.ru;225.00;2011-01-13;0;0;0;0
c-plast.ru;225.00;2011-01-13;0;0;0;0
stroyvsegda.ru;225.00;2011-01-13;0;0;0;0
phpauction.ru;225.00;2011-01-13;0;0;0;0
oquestpistols.ru;225.00;2011-01-13;0;0;0;0
catsbook.ru;590.00;2011-01-13;0;0;0;0
bulgarest.ru;225.00;2011-01-13;0;0;0;0
cubadream.ru;225.00;2011-01-13;0;0;0;0
info-czech.ru;225.00;2011-01-13;0;0;0;0
baskit.ru;225.00;2011-01-13;0;0;0;0
tur-croatia.ru;225.00;2011-01-14;0;0;0;0
tourismalta.ru;225.00;2011-01-14;0;0;0;0
indrus.ru;225.00;2011-01-14;0;0;0;0
volnaturizma.ru;225.00;2011-01-14;0;0;0;0
ru-planet.ru;225.00;2011-01-14;0;0;0;0
mseo.su;400.00;2011-01-13;0;0;0;0
stroyka-pro.ru;225.00;2011-01-14;0;0;0;0
ref-rat.ru;225.00;2011-01-14;0;0;0;0
zupa.ru;590.00;2011-01-14;0;0;0;0
nalej.ru;225.00;2011-01-14;0;0;0;0
nalivaj.ru;225.00;2011-01-14;0;0;0;0
pohuj.ru;225.00;2011-01-14;0;0;0;0
eromoba.ru;225.00;2011-01-14;0;0;0;0
ddog.ru;590.00;2011-01-18;0;0;0;0
tvplanet.ru;225.00;2011-01-18;0;0;0;0
solnceuga.ru;225.00;2011-01-18;0;0;0;0
tvoypk.ru;225.00;2011-01-18;0;0;0;0
unlife.ru;225.00;2011-01-18;0;0;0;0
wavs.ru;225.00;2011-01-18;0;0;0;0
mylove24.ru;225.00;2011-01-18;0;0;0;0
olimp-basket.ru;225.00;2011-01-18;0;0;0;0
japan-tsw.ru;225.00;2011-01-18;0;0;0;0
ofbis.ru;225.00;2011-01-18;0;0;0;0
bisup.ru;225.00;2011-01-18;0;0;0;0
fbis.ru;225.00;2011-01-18;0;0;0;0
ftrs.ru;225.00;2011-01-18;0;0;0;0
finup.ru;225.00;2011-01-18;0;0;0;0
fnbis.ru;225.00;2011-01-18;0;0;0;0
okno-super.ru;225.00;2011-01-18;0;0;0;0
kvop.ru;225.00;2011-01-18;0;0;0;0
boogle.su;400.00;2011-01-18;0;0;0;0
bookle.su;400.00;2011-01-18;0;0;0;0
limokursk.ru;225.00;2011-01-18;0;0;0;0
voronino72.ru;225.00;2011-01-18;0;0;0;0
moscowfeises.ru;225.00;2011-01-18;0;0;0;0
moscowfeces.ru;225.00;2011-01-18;0;0;0;0
botan.su;400.00;2011-01-18;0;0;0;0
island-fever.ru;225.00;2011-01-18;0;0;0;0
linkseller.ru;225.00;2011-01-18;0;0;0;0
linkguru.ru;225.00;2011-01-18;0;0;0;0
link2money.ru;225.00;2011-01-18;0;0;0;0
razdaj.ru;225.00;2011-01-18;0;0;0;0
virusblog.ru;225.00;2011-01-18;0;0;0;0
pribaltiyskaja.ru;225.00;2011-01-18;0;0;0;0
sovetskaja.ru;225.00;2011-01-18;0;0;0;0
oktiabrskaja.ru;225.00;2011-01-18;0;0;0;0
pulkovskaja.ru;225.00;2011-01-18;0;0;0;0
spectechkomplect.ru;225.00;2011-01-18;0;0;0;0
syrovatsky.ru;225.00;2011-01-18;0;0;0;0
nasvyaz.ru;225.00;2011-01-18;0;0;0;0
blackrain.su;400.00;2011-01-18;0;0;0;0
svyazi.su;400.00;2011-01-18;0;0;0;0
wapserf.ru;225.00;2011-01-18;0;0;0;0
sexkat.ru;225.00;2011-01-18;0;0;0;0
biruk.ru;225.00;2011-01-18;0;0;0;0
integradecor.ru;225.00;2011-01-18;0;0;0;0
citymall.su;400.00;2011-01-18;0;0;0;0
mobilop.ru;225.00;2011-01-18;0;0;0;0
hostinggum.ru;225.00;2011-01-18;0;0;0;0
potstroy.ru;225.00;2011-01-18;0;0;0;0
pains.ru;225.00;2011-01-12;0;0;0;0
battlecraft.ru;225.00;2011-01-12;0;0;0;0
splean-art.ru;225.00;2011-01-12;0;0;0;0
info-ag.ru;225.00;2011-01-12;0;0;0;0
brown.su;400.00;2011-01-12;0;0;0;0
gladiator.su;400.00;2011-01-12;0;0;0;0
newyearsday.ru;225.00;2011-01-18;0;0;0;0
personale.ru;225.00;2011-01-12;0;0;0;0
lagutin.su;400.00;2011-01-12;0;0;0;0
happy4you.ru;225.00;2011-01-14;0;0;0;0
bankinbank.ru;225.00;2011-01-14;0;0;0;0
tsv-avto.ru;225.00;2011-01-14;0;0;0;0
ikea-shop.ru;225.00;2011-01-18;0;0;0;0
accenture.su;400.00;2011-01-12;0;0;0;0
airberlin.su;400.00;2011-01-12;0;0;0;0
bavaria.su;400.00;2011-01-12;0;0;0;0
baileys.su;400.00;2011-01-12;0;0;0;0
bacardi.su;400.00;2011-01-12;0;0;0;0
aquaminerale.su;400.00;2011-01-12;0;0;0;0
alcoa.su;400.00;2011-01-12;0;0;0;0
alitalia.su;400.00;2011-01-12;0;0;0;0
capitan.su;400.00;2011-01-12;0;0;0;0
boxoffice.su;400.00;2011-01-12;0;0;0;0
befree.su;400.00;2011-01-12;0;0;0;0
bnpparibas.su;400.00;2011-01-12;0;0;0;0
freelove.su;400.00;2011-01-12;0;0;0;0
creditsuisse.su;400.00;2011-01-12;0;0;0;0
dirol.su;400.00;2011-01-12;0;0;0;0
cristel.su;400.00;2011-01-12;0;0;0;0
double.su;400.00;2011-01-12;0;0;0;0
freetime.su;400.00;2011-01-12;0;0;0;0
divine.su;400.00;2011-01-12;0;0;0;0
compaq.su;400.00;2011-01-12;0;0;0;0
lexuscars.su;400.00;2011-01-12;0;0;0;0
limonade.su;400.00;2011-01-12;0;0;0;0
missyou.su;400.00;2011-01-12;0;0;0;0
medoff.su;400.00;2011-01-12;0;0;0;0
mirinda.su;400.00;2011-01-12;0;0;0;0
lufthansa.su;400.00;2011-01-12;0;0;0;0
pizzahut.su;400.00;2011-01-12;0;0;0;0
orkut.su;400.00;2011-01-12;0;0;0;0
philipmorris.su;400.00;2011-01-12;0;0;0;0
pepsicola.su;400.00;2011-01-12;0;0;0;0
nestea.su;400.00;2011-01-12;0;0;0;0
nasdaq.su;400.00;2011-01-12;0;0;0;0
pandora.su;400.00;2011-01-12;0;0;0;0
newsweek.su;400.00;2011-01-12;0;0;0;0
peach.su;400.00;2011-01-12;0;0;0;0
mountaindew.su;400.00;2011-01-12;0;0;0;0
quaker.su;400.00;2011-01-12;0;0;0;0
rusfinance.su;400.00;2011-01-12;0;0;0;0
redbull.su;400.00;2011-01-12;0;0;0;0
snacks.su;400.00;2011-01-12;0;0;0;0
russiatoday.su;400.00;2011-01-12;0;0;0;0
remymartin.su;400.00;2011-01-12;0;0;0;0
schweppes.su;400.00;2011-01-12;0;0;0;0
pound.su;400.00;2011-01-12;0;0;0;0
russianvodka.su;400.00;2011-01-12;0;0;0;0
volkswagengroup.su;400.00;2011-01-12;0;0;0;0
walkers.su;400.00;2011-01-12;0;0;0;0
usbancorp.su;400.00;2011-01-12;0;0;0;0
vuitton.su;400.00;2011-01-12;0;0;0;0
wrigleys.su;400.00;2011-01-12;0;0;0;0
tops.su;400.00;2011-01-12;0;0;0;0
tomato.su;400.00;2011-01-12;0;0;0;0
wiking.su;400.00;2011-01-12;0;0;0;0
topbeaches.ru;225.00;2011-01-12;0;0;0;0
virgingroup.ru;225.00;2011-01-18;0;0;0;0
royaldutchshell.ru;225.00;2011-01-12;0;0;0;0
volkswagengroup.ru;225.00;2011-01-12;0;0;0;0
creditsuissegroup.ru;225.00;2011-01-12;0;0;0;0
missme.ru;225.00;2011-01-12;0;0;0;0
b2bfor.ru;225.00;2011-01-12;0;0;0;0
dukeenergy.ru;225.00;2011-01-12;0;0;0;0
thetruth.ru;225.00;2011-01-12;0;0;0;0
b2cfor.ru;225.00;2011-01-12;0;0;0;0
grolsch.su;400.00;2011-01-12;0;0;0;0
koncept.su;400.00;2011-01-12;0;0;0;0
googlenews.su;400.00;2011-01-12;0;0;0;0
lancome.su;400.00;2011-01-12;0;0;0;0
givenchy.su;400.00;2011-01-12;0;0;0;0
hotpoint.su;400.00;2011-01-12;0;0;0;0
hawai.su;400.00;2011-01-12;0;0;0;0
jpmorgan.su;400.00;2011-01-12;0;0;0;0
gatorade.su;400.00;2011-01-12;0;0;0;0
homestar.su;400.00;2011-01-12;0;0;0;0
kissyou.su;400.00;2011-01-12;0;0;0;0
clinique.su;400.00;2011-01-12;0;0;0;0
5250000.su;400.00;2011-01-12;0;0;0;0
cbu-nalog.ru;225.00;2011-01-12;0;0;0;0
affair.su;400.00;2011-01-12;0;0;0;0
medi-trade.ru;225.00;2011-01-12;0;0;0;0
obzor-it.ru;225.00;2011-01-12;0;0;0;0
etvbuy.ru;225.00;2011-01-12;0;0;0;0
mobiemag.ru;225.00;2011-01-12;0;0;0;0
htools.ru;225.00;2011-01-12;0;0;0;0
mp3plays.ru;225.00;2011-01-12;0;0;0;0
thebestdamnthing.ru;225.00;2011-01-12;0;0;0;0
bmw-fanclub.ru;225.00;2011-01-12;0;0;0;0
auto-mini.ru;225.00;2011-01-12;0;0;0;0
ledomstroi.ru;225.00;2011-01-12;0;0;0;0
befire.ru;225.00;2011-01-12;0;0;0;0
bubabu.ru;225.00;2011-01-12;0;0;0;0
vkontakte-spb.ru;225.00;2011-01-12;0;0;0;0
kolyakolt.ru;225.00;2011-01-12;0;0;0;0
desktopcalendar.ru;225.00;2011-01-12;0;0;0;0
wood-kirov.ru;225.00;2011-01-12;0;0;0;0
ipopo.ru;225.00;2011-01-12;0;0;0;0
funclubiphone.ru;225.00;2011-01-12;0;0;0;0
svtcom.ru;225.00;2011-01-12;0;0;0;0
dev1c.ru;225.00;2011-01-12;0;0;0;0
vseprotech.ru;225.00;2011-01-12;0;0;0;0
rucatgame.ru;225.00;2011-01-12;0;0;0;0
buddha-box.ru;225.00;2011-01-14;0;0;0;0
e-noty.ru;225.00;2011-01-12;0;0;0;0
soft-na-zakaz.ru;225.00;2011-01-12;0;0;0;0
fosd.ru;225.00;2011-01-12;0;0;0;0
ebano.ru;225.00;2011-01-12;0;0;0;0
stroemdom.ru;225.00;2011-01-12;0;0;0;0
vipua.ru;225.00;2011-01-12;0;0;0;0
1-porno.ru;225.00;2011-01-12;0;0;0;0
polandov.ru;225.00;2011-01-12;0;0;0;0
ddir.ru;225.00;2011-01-12;0;0;0;0
aleksa-superstar.ru;225.00;2011-01-12;0;0;0;0
smssupport.ru;225.00;2011-01-12;0;0;0;0
sms4loto.ru;225.00;2011-01-12;0;0;0;0
allsexfiles.ru;225.00;2011-01-12;0;0;0;0
whymac.ru;225.00;2011-01-12;0;0;0;0
po-naran.ru;225.00;2011-01-12;0;0;0;0
meteorollog.ru;225.00;2011-01-12;0;0;0;0
sav-blog.ru;225.00;2011-01-12;0;0;0;0
doctor43.ru;225.00;2011-01-12;0;0;0;0
doktor43.ru;225.00;2011-01-12;0;0;0;0
interfreski.ru;225.00;2011-01-12;0;0;0;0
motor43.ru;225.00;2011-01-12;0;0;0;0
4youclinic.ru;225.00;2011-01-12;0;0;0;0
jethammer.ru;225.00;2011-01-12;0;0;0;0
jethammer.su;400.00;2011-01-12;0;0;0;0
union7.ru;225.00;2011-01-12;0;0;0;0
beton-fund.ru;225.00;2011-01-12;0;0;0;0
news-automarket.ru;225.00;2011-01-12;0;0;0;0
wow-servers.ru;225.00;2011-01-12;0;0;0;0
voproskosmetologu.ru;225.00;2011-01-12;0;0;0;0
tltbusiness.ru;225.00;2011-01-12;0;0;0;0
lira-tambov.ru;225.00;2011-01-12;0;0;0;0
stroiandinvest.ru;225.00;2011-01-12;0;0;0;0
bitamin-b.ru;225.00;2011-01-12;0;0;0;0
forexnewsru.ru;225.00;2011-01-12;0;0;0;0
domvkemerevo.ru;225.00;2011-01-12;0;0;0;0
thefinansstroi.ru;225.00;2011-01-12;0;0;0;0
onunin.ru;225.00;2011-01-12;0;0;0;0
malarjob.ru;225.00;2011-01-12;0;0;0;0
liniastekla.ru;225.00;2011-01-12;0;0;0;0
stroi-ekspert.ru;225.00;2011-01-12;0;0;0;0
school152.ru;225.00;2011-01-12;0;0;0;0
second-half.ru;225.00;2011-01-12;0;0;0;0
